id,soil_ph,soil_moisture,avg_temperature,total_rainfall,fertilizer_amount,pesticide_usage,sunlight_hours,nitrogen_content,phosphorus_content,potassium_content,irrigation_frequency,crop_type,region,season,harvest_date,field_id,yield_tpha
29,7.166087906772139,25.20964665653561,19.757227520983342,612.5799602419664,199.72091239257279,6.258564859421672,2520.7727091019815,1.143979623484269,1.3327745579243362,1.61774290623588,6,Corn,South,Spring,2021-05-07,F0131,5.998900930548702
30,5.317793489857092,32.507550231629175,16.297706634185538,195.77117364426383,64.96179743172213,10.641403549424142,1368.8386535880145,2.223750598600333,0.30407124085372506,1.7923349855883701,2,Corn,Central,Summer,2021-12-14,F0102,4.965014130720764
31,5.737850305784729,23.394278039959246,25.014917589486252,640.9215351145762,195.66946867920686,0.2543253223609304,1948.0095098122658,0.9201235007938092,0.8452807568972185,1.1625484424361008,3,Rice,East,Autumn,2021-06-13,F0344,7.095656168733942
32,5.345792027986178,29.78388211055035,29.099926232988576,636.891824916859,118.82253394170104,10.093383593593153,2497.5170317459288,2.5880585702614374,1.0706503993994807,1.5729827775142762,4,Rice,East,Summer,2021-04-29,F0123,5.9614816528949
33,7.355810530026359,36.82988801887093,12.242482425206365,666.9117638191427,76.57427882792945,2.061636387857679,1040.9909927162712,1.30997259129835,1.0986556559427634,1.5317287623704878,4,Barley,South,Summer,2021-04-27,F0304,6.318458107773267
34,5.282850560398597,31.52318171496217,34.340191220017466,503.20603198324926,258.44708282466047,1.1189543899968806,2981.0716376023265,0.5221832249685583,0.22772343061867054,1.4095097297510253,6,Soybean,South,Spring,2021-04-16,F0041,6.646570992312029
35,4.946048849285106,31.349016546857776,20.128151833421498,545.3153473837478,245.5141172172058,13.990996068171778,2557.8201254111527,2.1904477361627395,0.9155173542333739,0.7844916936031252,6,Wheat,East,Autumn,2021-07-16,F0473,6.902514754039942
36,6.763402241252987,22.66385393650587,30.326280178582703,647.9852572560798,233.3514862286518,11.982803348347518,1953.7592299120388,1.8711651627255026,1.1766423284488314,0.8406836773503988,3,Wheat,Central,Summer,2021-03-09,F0079,6.559319560732543
37,6.216597967833287,42.76658000384919,32.90467870184719,768.0396172134028,290.419448674676,4.128338387689291,2802.5824751876826,2.463274606141221,1.481028327186181,0.6467404253655569,2,Soybean,North,Spring,2021-06-16,F0146,7.322283935845579
38,7.14927165415833,26.036108903165044,23.15356899222866,492.6063916186667,264.87431274137,3.1139875206476937,2129.1507337942603,0.587847150705582,1.3500394469166699,1.9602121280653826,3,Rice,North,Summer,2021-01-07,F0222,6.253551452467599
39,7.767117866022544,34.60859586387656,33.02573790134505,360.5240405563504,117.90426317874176,6.783363556915513,1874.8978388496698,0.7933173596645486,1.4419779441891685,0.8428696722093924,6,Wheat,North,Autumn,2021-02-28,F0060,5.737611064472006
40,7.836578388002703,22.955822103215166,13.779048954705663,830.2788192453496,73.9674186770546,8.203063312524066,2866.5855851554425,1.8892557892381787,1.2411309629588412,1.9934692061721613,1,Corn,North,Autumn,2021-08-14,F0446,5.042816807716903
41,8.468542557914331,35.231189324197274,15.386331923891083,691.1171067050783,95.15062657003463,4.790737298437137,1979.3359793370107,0.7580770390330442,0.6617826403461663,1.5713813750029761,2,Corn,East,Summer,2021-05-22,F0175,4.203969070024177
42,6.928358314875016,42.67511943575131,28.24217014485763,171.2115426841287,187.26192437943183,2.3395067702671475,2339.378386123374,0.540899348773461,1.284153390240215,0.925735452277987,6,Rice,South,Spring,2021-05-21,F0031,6.574593507021012
43,7.48175789673732,17.133260497128653,21.376292620203465,954.5690953341384,204.0988811942148,4.404251709859103,2887.9118473035123,2.7356908088107676,1.4893014185841875,1.8485079662207415,3,Corn,Central,Autumn,2021-03-29,F0443,7.916011588668125
44,4.968268065710424,33.632181340716635,26.14791316013785,246.39530309007714,103.30107069023725,0.9038593630760039,2450.3497281810023,2.9673792157548458,0.5960500027852798,0.9282237016080587,2,Rice,North,Summer,2021-02-06,F0470,6.060405309911953
45,8.082251392527354,23.80719353182522,21.420408155157997,153.1653537678902,76.04451812700174,12.314023603482967,2190.288506077729,1.552735710378549,0.7372701928296961,1.7113573484890399,2,Barley,Central,Spring,2021-07-12,F0279,4.276329870446061
46,7.146737153599426,13.997275082176387,30.954398017143465,929.8697320759208,79.17544210590917,5.83265998269804,2305.297548448642,2.5940295833351485,0.6079000710797122,0.8550896643482128,1,Rice,Central,Summer,2021-12-07,F0198,5.396998855045073
47,6.407373873271268,46.93198033079718,21.784203892537263,1102.181132597127,292.81045822008775,11.893390665066486,1152.116752998836,2.145681499291537,0.9670455702480765,1.4467211141266976,5,Soybean,South,Autumn,2021-08-29,F0489,6.931439394646793
48,6.067642251775636,39.16134971317976,18.378106667405618,876.1250222831234,217.37892690050305,8.618145180753414,2106.279446677909,2.362848906095808,0.40356055654123324,1.0149040357462058,3,Wheat,South,Summer,2021-02-23,F0205,6.801735102577966
49,5.704184311337253,40.7667947809435,21.234146790628763,917.2770479378524,126.37218885008743,8.000839259556162,2953.06692105358,0.9575501004916627,1.390907568412718,1.777026606058417,5,Wheat,North,Summer,2021-11-28,F0364,4.3963895057435955
50,5.231351119475269,40.95744515294689,15.25132300448263,1021.3595242563473,73.37826660794146,6.6742140342803165,2217.144901746685,0.653540205928947,0.28550202996419954,1.5338024479105201,2,Wheat,Central,Spring,2021-10-24,F0159,5.812081511715327
51,6.822353401112174,16.375795390856087,14.808578911875536,1142.5855201987151,193.10476599137414,4.072318292138338,2858.197721383834,2.493909466574375,0.439285006348875,1.414170976657026,3,Wheat,North,Summer,2021-11-21,F0461,6.8845704319070595
52,5.168135784368301,34.743405962884616,34.221483386694715,1084.8242955719727,171.5238257987558,5.412278768149954,1100.5377023492263,2.574157470406746,0.7423332333077315,1.8121870063883163,2,Soybean,Central,Spring,2021-05-13,F0001,6.359524418714658
53,7.755881078024075,47.34715624531741,14.704604229198639,944.442976341007,81.151142404862,14.787666751657653,1944.3839726071092,2.3712803183477376,1.003305104635186,0.5407330353364144,4,Wheat,West,Summer,2021-10-18,F0481,4.89140982131228
54,8.42553333696512,12.069819186764047,27.674924090760456,260.2772729222599,76.17002600944582,8.484109611440354,1659.028439716935,1.9634284194240832,0.3957963205593119,0.7380588996114565,3,Wheat,South,Spring,2021-05-14,F0073,3.61644299446388
55,4.741408335962255,47.956648727548604,24.159768015777438,1195.76586958315,178.34851789626185,1.0143949145650877,2517.5118568702947,1.9104124559465527,1.4797206490979324,1.4980751125320864,4,Soybean,Central,Summer,2021-07-29,F0348,7.911709017670654
56,6.721454203750525,18.609752820038146,14.567370317784569,196.90213578307532,60.46198622073358,11.148303756039093,2380.9215509163682,2.902760997284417,1.0788605603759522,1.9106877985873003,1,Corn,Central,Spring,2021-01-11,F0184,4.905922139534628
57,5.517925326473041,41.823273461691315,24.612650899582853,1197.1207432079063,171.42005517988466,4.8897855121162435,2852.5496466860263,2.9892405169270972,0.20074621516775282,1.7823983260592604,4,Barley,North,Spring,2021-02-15,F0271,6.368524494082866
58,4.64619867139238,35.11834941371632,30.00812148516223,276.6754291161241,253.80546355302957,7.8582003735206465,2212.1615550043152,1.808488283403031,0.46563085032530477,1.6244074310769,1,Soybean,Central,Summer,2021-05-15,F0407,7.121950830735058
59,8.23550007011162,38.56476563699664,28.86706302170353,849.5021331386156,275.4828647732329,1.2968447264283567,1730.7092860302828,1.172322565019514,0.2533523131860686,1.8393785107475564,2,Soybean,North,Autumn,2021-09-01,F0245,7.148464857190081
60,8.205530426920348,20.088096086373234,14.2526720503019,550.9207266861797,233.95290095404465,9.422567189288207,1205.731165608309,1.9177889606056662,0.5711791872716572,1.1589529950038657,5,Wheat,East,Spring,2021-11-24,F0059,4.9851063865685035
61,5.855442597355006,43.14121038326034,27.620904937933414,189.27517403718645,167.4437524596728,3.3505357748683053,1940.8088518491286,1.5333716012413703,0.8507408121394362,1.9249563698655625,3,Soybean,North,Autumn,2021-06-02,F0475,6.434007572090199
62,5.525852244067064,35.36972363910171,17.108597745494833,698.669083081976,284.0315052204502,0.3890753437303318,2032.2708721298434,0.9884268362836817,0.9583506514121676,1.906544868561584,1,Rice,North,Summer,2021-11-13,F0031,8.357842216711862
63,5.434848327641732,23.458014072700408,15.710461420798396,858.3528792735641,244.85584103689322,6.100612064576866,1670.6112701668135,1.8913711551391992,1.186922822782057,0.82898340839475,5,Wheat,South,Summer,2021-02-23,F0350,8.227664716827052
64,6.048892564840828,29.522406250786517,12.448459134571399,772.110173299608,123.50746763866067,8.792580901991958,2548.3442905799907,1.2829030145344755,1.2431909738635891,1.8567268042291512,1,Wheat,South,Autumn,2021-02-07,F0211,6.6509458816910385
65,5.469638929660321,42.12848492976373,30.349599364332715,667.0719075058142,77.25579017987329,7.85187125797349,2320.2870392941586,1.2516967394590286,0.8321237636990246,1.7695789912526698,1,Soybean,South,Spring,2021-12-21,F0301,4.745412626320967
66,5.870923701711629,11.274270501130403,21.29646662835601,659.7368097748696,55.72031850492097,2.499822405053394,2203.113524889216,0.7117258950227665,0.6796474141859818,1.2641912785773786,5,Barley,South,Summer,2021-08-04,F0379,5.581896637749315
67,5.0464036146046904,38.281246772915374,13.647231162082182,1067.9414171604412,272.7275241805344,9.677551040317953,1748.8271679428235,1.7348836831262475,1.182211038278015,1.8076417479912037,4,Wheat,West,Summer,2021-07-01,F0422,8.860421167531532
68,6.6186023134240255,15.425064640292536,22.756566155516232,280.7042224924831,260.2971762678118,11.576705284274441,2554.3204092157503,2.10725527038563,1.2971511517826568,0.5460071103939867,2,Barley,North,Spring,2021-04-29,F0304,5.501144804642635
69,6.6705785388303065,27.284649472077174,17.311136524934895,1171.6994645807406,189.43493508277797,12.68004277588001,1220.645752048943,2.5333687129996885,1.479602001428115,1.0949884680227089,4,Rice,Central,Autumn,2021-09-24,F0102,7.209258377890883
70,6.144766071978344,16.295140594754702,28.69730635065208,1090.9678888869994,193.14772851611448,13.189164361228702,1045.3289490438483,2.7473189681273134,1.3954108262850702,1.4456173299477733,2,Barley,North,Spring,2021-08-06,F0025,6.393351888261103
71,5.082061931149436,46.25016946951473,13.459271545340956,358.3610711962504,240.11418488504896,10.073610949653062,2608.9078466572455,2.413359389239792,0.31674494204625575,1.7938965754337564,4,Rice,North,Autumn,2021-09-03,F0416,8.007564430003107
72,6.413964280428757,18.20731333580643,11.889896879040032,170.97465220740926,254.1387560101291,3.663480895168931,1142.8503058657286,1.0429241424865343,0.2517800274039197,1.412594803090002,1,Corn,East,Spring,2021-03-13,F0048,6.952566405721898
73,5.725731290813487,38.62023818484515,23.62183210714338,600.055717650192,196.2605120361856,2.267057952348635,2698.95689096941,2.133045883469575,0.6988441896710265,1.2295466277249838,3,Corn,West,Autumn,2021-05-15,F0382,7.422044216945361
74,8.109652133144413,23.552046797084518,12.417242908443576,1184.1320928947807,178.65182755886542,7.5650526218194045,2309.5818405498376,1.9962115229569048,0.747632113191212,1.2844179907190516,6,Corn,North,Spring,2021-01-10,F0477,6.989683407083934
75,4.97020520060088,23.176666294977718,23.48566286440591,221.96866945833352,259.1593180537307,13.764390676490748,1628.2670338508099,2.8147952216794785,1.0138076310343382,0.6916251534795277,6,Corn,West,Summer,2021-09-12,F0236,6.7379521749707205
76,7.246359653970427,27.27220403143648,16.012801060138422,493.6773837982582,63.48778306852555,13.661721859671568,2737.8176878029544,0.9110963373386689,1.1945664254973776,1.8668208664072603,2,Soybean,West,Autumn,2021-08-27,F0130,5.179289786712278
77,4.567876517261865,10.149803788451393,13.717482957438705,483.129359124807,146.968066806617,7.881872603468068,2632.918368120417,1.10542660084312,0.48977300217677855,1.1711707118285157,4,Soybean,Central,Summer,2021-11-28,F0431,5.590317121165766
78,5.827886018943381,43.11648248596257,31.992699560101332,1048.2339617228608,88.98302407700501,12.847165407651357,1121.0231226822941,1.9196728279994932,1.310203858363931,1.2413073120054057,2,Wheat,West,Autumn,2021-07-31,F0234,4.618205009540345
79,6.384671595731259,48.03765407463337,22.783113591528164,817.1899392524404,120.33393520160372,12.486312831370643,2455.8281931438814,1.3466862857482877,0.9816210450045726,1.4509648650823972,1,Wheat,Central,Spring,2021-08-01,F0361,4.927971352200171
80,6.250645312592814,40.194901156342425,16.47745513455278,1112.2888577944493,55.4517656287767,6.534575825492103,2023.1218142763717,2.418147631606642,1.41705099472627,1.431738888423776,1,Soybean,East,Summer,2021-06-25,F0374,5.309039877543
81,6.694935157466345,29.860616889224193,25.422144581520403,410.92121803307907,188.17392219069635,12.374320713249473,1768.6140259865665,1.8718674237696589,1.1667823569772275,1.846340815167861,3,Rice,East,Autumn,2021-03-31,F0116,6.232627461901782
82,8.063328593158534,16.684003510625356,21.878679503922065,787.5145740276504,203.0218922558688,3.9793277303294046,1795.033354160058,2.05828391821597,1.2278795168708367,0.6648937391066767,3,Rice,South,Autumn,2021-10-06,F0367,7.078485342681715
83,4.977524045352787,47.06830017356362,23.401408858177184,1030.4918341808243,112.62658882795827,6.9536494085800795,1013.9518705701203,2.346558707784367,0.44045917236219345,1.5700120978192849,6,Wheat,Central,Summer,2021-09-26,F0168,6.4546663294969235
84,7.393791271400004,15.788425445460796,11.748600253465781,830.0138884544424,176.66231041967626,0.5289452715772031,2057.7611755311864,0.8189872341282013,0.2159011105596514,1.9222634226237523,2,Barley,South,Summer,2021-06-04,F0228,6.88154014922352
85,7.761845713819337,28.42691166619973,33.945483095331475,1055.5632843887372,65.60058006921766,12.543287066329803,2204.7583672903547,2.2115475662981794,0.49030219102825495,1.9672560955894562,2,Corn,East,Spring,2021-05-06,F0010,5.163175212538897
86,7.4497257657084885,35.36202033226878,17.784408422633096,855.4678651942235,216.23131266160232,14.511811810759152,2895.163204634593,1.9803506420910866,0.21087093329344087,0.8963076567813103,4,Corn,East,Summer,2021-09-05,F0134,5.702157049070145
87,6.2148080839457345,25.658170831778847,25.75463922636431,747.7657968543348,298.5255708026815,3.8409416313947324,1334.4537140465404,2.7723221368703435,1.29800853580362,0.5549522623688996,2,Rice,South,Summer,2021-10-06,F0309,8.842857689550243
88,6.7221982795424795,46.679149960740105,11.839025724442905,391.3376402007284,204.91242037957878,5.127523794509566,1844.7070181377658,1.2338305294385554,1.187391302358397,0.642056583932461,3,Corn,East,Summer,2021-09-25,F0018,5.550418956416532
89,8.362439325523535,46.98450129331888,19.856049695872912,140.22235570001925,276.87050173812077,8.58704031362571,1781.1730422574221,1.995491035328311,1.4308535948734185,1.4895952099724608,4,Wheat,East,Summer,2021-02-19,F0227,6.101724616796661
90,5.503516399562801,16.402964219469226,19.75283033584833,741.0416247878989,97.450989666597,9.644267089286037,1656.3092389528506,1.2621733406732738,0.558532079882348,1.3024012050525116,5,Soybean,Central,Spring,2021-07-13,F0037,4.877877536652299
91,5.4147071184144355,49.71215912744058,10.032996724608243,159.3698958060043,177.79346217943367,2.0516888256764187,1766.810320735677,1.41885132340547,0.4651576677840152,0.9819014551697672,3,Wheat,South,Autumn,2021-05-09,F0230,6.68669246423485
92,5.902082137144648,15.558396209956648,11.902234283739407,979.6466836022955,284.5213148790385,9.486525772874325,2827.9115487772797,1.395154732737817,0.7831535754056622,1.1331328477640676,5,Wheat,West,Spring,2021-11-11,F0458,5.870719225582134
93,5.940239607722904,44.91185300317771,29.560985237471872,655.9858223895852,297.9389123761356,4.461378230443299,2707.5076576903443,2.849804731532931,0.7407510226465093,1.9745707559399037,4,Soybean,Central,Autumn,2021-01-13,F0108,7.911858972436505
94,7.786547590841886,10.888112519514014,25.90870313167641,761.2423509232956,73.80451976735206,3.6197585071742027,2981.936673558189,1.1468973918246823,0.6669868566278974,1.0491487501480379,2,Soybean,North,Summer,2021-11-09,F0251,5.645734923363703
95,5.419818423564345,27.695749629927743,20.80869345845329,305.001754023569,115.26008332674913,9.036942134569939,2017.4322812335367,2.265733030948411,0.7681390120362179,1.351598972812074,5,Wheat,East,Spring,2021-06-03,F0016,5.615429176029183
96,5.6500447975350365,20.95487278821484,26.39585969043513,582.3513731020348,101.79423187160259,10.41381844529288,1420.4570369405476,1.9803017990160396,0.9617118965367804,1.378571869558168,4,Wheat,South,Summer,2021-12-22,F0183,6.204005151156043
97,8.05651169576004,36.96005484279414,27.647666733166457,310.1390255360846,190.06368112920848,3.438600297179088,1033.7974777024467,1.6226983624185216,1.3644016974775683,0.6715838642197522,3,Corn,West,Autumn,2021-02-10,F0394,6.991236692154926
98,7.428876825248889,13.25116419363551,12.040791246283458,248.4951262636987,53.81557290835791,11.128821817070389,2325.3204298427722,1.5830575909762312,1.3141356217376994,1.5795023767408063,3,Wheat,West,Summer,2021-04-14,F0288,3.4647372964907057
99,6.665080443766712,31.667472961349134,17.733169355420298,655.3644815791595,51.16389539169556,13.129023057984249,1173.058742795559,2.4636073356319192,0.36352988354463306,0.7513441609336446,1,Wheat,South,Summer,2021-01-18,F0196,3.3264870676921814
100,7.732481518257668,31.79298702693727,30.50148414365634,671.8189038706482,291.4316558529471,1.2336551587680962,2128.686223423485,0.6739281604382246,1.304796851474566,1.9418283956232658,6,Barley,South,Spring,2021-10-11,F0119,6.911496787681507
101,7.574988525450052,46.197180679272606,29.861030023034846,494.6842686257536,274.780707452097,14.421539638501711,2182.7904883970614,0.8817527204781626,1.3529805151231382,1.683769721429985,1,Rice,East,Autumn,2021-06-23,F0221,7.8568593734208125
102,6.1028166673378665,13.360068580825025,27.982195003807007,938.9345980264062,91.62488777534068,10.65050048707695,2126.5857345420613,2.7364547691484353,1.0637596450926985,1.4063550077115385,5,Soybean,East,Summer,2021-05-04,F0355,5.06743206465894
103,5.370351759726578,31.800336628957623,27.343151536561056,1009.7500402571126,160.04273945874326,12.839016485402242,1197.48067706591,2.0574587628424243,1.0378835208337907,1.0014941806757753,6,Barley,Central,Summer,2021-11-01,F0271,6.884420105259519
104,6.522536613687835,13.731495388878741,19.46765893913443,309.3533454716194,147.12758214002784,14.831358601722684,1587.558893100653,1.7073546696912945,0.812090171845057,1.6641195788664143,1,Barley,Central,Summer,2021-09-08,F0139,5.523657691947182
105,6.276174996808812,35.71333563262952,14.875755794728859,261.8323795743431,71.93366609522296,11.714732053111087,2144.698364876528,1.976466515117959,1.1325881728861262,0.6925754343792978,1,Corn,West,Summer,2021-07-17,F0186,5.485589263597726
106,5.977123080862164,19.830012487435514,21.302338059759606,335.9432618283207,61.225069305043135,10.70543488984644,1568.2852354590518,2.144835435407673,0.3703786483195367,0.9665416535659079,3,Soybean,West,Summer,2021-08-14,F0406,4.066047321444213
107,5.398462447375408,44.763962748989144,28.437237111497986,1077.4065209737048,130.5486059940718,4.7204229495501195,2062.6948811711886,1.3863498993798682,0.7438450058243935,0.5578212086015859,6,Barley,South,Summer,2021-09-13,F0304,5.838233439076419
108,7.859209142542468,15.15915631708661,33.33754691756087,858.4380719596529,154.03761402440182,11.304689708987631,2775.0845476829895,1.9498629362209652,0.8926488622416131,1.886082152014282,6,Wheat,West,Summer,2021-09-21,F0189,5.213318609610511
109,7.700283874796638,42.06570359325469,17.304420084551122,859.2566667559755,182.85922317152452,6.536559718638349,2898.1611199890785,0.5533652485709089,0.45462392735235785,1.0134077147072331,1,Soybean,East,Autumn,2021-06-06,F0096,6.5746581061839375
110,6.621208532996633,44.2691978602359,16.03857031789945,839.6778421585774,185.3976945683186,7.517742708677463,1362.0238262544246,2.9631998685726098,1.049521683964651,0.5603754216324945,6,Barley,West,Autumn,2021-11-07,F0462,7.678613702143718
111,5.365331110523308,44.35255658699427,19.587547027897678,1066.2894042461874,150.59199875609056,13.563143220198965,1106.8901390011335,0.9334548645572831,1.253601713419718,0.8396590119637473,1,Barley,East,Spring,2021-11-14,F0136,5.511058149749907
112,5.223567605515593,25.77032941982981,30.667157591786285,292.9293684709738,258.19582854712206,13.309099824638384,2276.1101929972874,1.116169542796313,1.2626253445991695,0.9608527390831112,5,Soybean,East,Summer,2021-07-13,F0344,7.175222631255874
113,7.2885432235672365,36.5259131759929,26.98885297768222,828.8605531683135,140.52804524521832,1.6238174467697801,1984.7935305835977,1.291285404191032,1.1878366271095657,1.9547337717872606,6,Rice,Central,Spring,2021-08-01,F0406,7.08707147085523
114,5.018715912896941,27.634204508100634,32.557699336052465,1053.4610658272227,87.19407821181241,14.022958112753146,1663.7488861615202,0.8268058853390974,1.4297367716838256,0.9264499456895166,3,Corn,East,Summer,2021-03-19,F0245,4.828648194560724
115,7.904546686067428,23.499081828518875,29.403485092288054,838.4627991252493,146.32123150849566,10.163119740336162,2158.6947457024417,1.9357825767390922,0.27324470214440827,1.4594864759021546,4,Wheat,West,Summer,2021-12-13,F0095,5.167030901938263
116,6.51254503432035,10.29431318501658,26.403742862579136,394.4129786035341,93.18276023693616,3.3674230827994616,1429.8089898758813,1.001602856041134,0.7246275006610285,1.0107543080038894,6,Corn,West,Spring,2021-05-01,F0029,3.8333929876012616
